source,target,ligand.complex,ligand,receptor.complex,receptor,receptor.prop,ligand.prop,ligand.expr,receptor.expr,lr.mean,pvalue
NK_cell,Fibroblast,Ccl5,Ccl5,Sdc4,Sdc4,0.8220793140407289,0.9131736526946108,3.317026695565829,1.0746440633299132,2.195835379447871,0
NK_cell,Fibroblast,Lrpap1,Lrpap1,Vldlr,Vldlr,0.1414790996784566,0.15194610778443113,0.21306513875435906,0.07849761813895696,0.145781378446658,0
NK_cell,Fibroblast,Vim,Vim,Cd44,Cd44,0.8885316184351554,0.5385479041916168,0.9355149248967328,1.4712060287855824,1.2033604768411577,0
NK_cell,Fibroblast,C3,C3,Nrp1,Nrp1,0.590032154340836,0.10890718562874252,0.14505999494986704,0.48029205815215253,0.3126760265510098,0
NK_cell,Fibroblast,Pdcd1lg2,Pdcd1lg2,Rgmb,Rgmb,0.1639871382636656,0.17402694610778444,0.2541780189379089,0.07222220110289061,0.16320011002039977,0
NK_cell,Fibroblast,Rtn4,Rtn4,S1pr2,S1pr2,0.31939978563772775,0.21070359281437126,0.2945975158346224,0.1635957541114607,0.22909663497304156,0
NK_cell,Fibroblast,Serping1,Serping1,Lrp1,Lrp1,0.9372990353697749,0.1747754491017964,0.23669066622331203,1.8055490688644267,1.0211198675438693,0
NK_cell,Fibroblast,Sertad1,Sertad1,Ar,Ar,0.2904608788853162,0.16953592814371257,0.24179811986143507,0.17223521839795547,0.20701666912969527,0
NK_cell,Fibroblast,Tln1,Tln1,Itgb3,Itgb3,0.3177920685959271,0.6916167664670658,1.3146219517381907,0.21005174323535006,0.7623368474867704,0
NK_cell,Fibroblast,Tln1,Tln1,Itgb5,Itgb5,0.702572347266881,0.6916167664670658,1.3146219517381907,0.6080335477807106,0.9613277497594507,0
NK_cell,Fibroblast,Vcl,Vcl,Itgb5,Itgb5,0.702572347266881,0.1500748502994012,0.21706582737082572,0.6080335477807106,0.41254968757576815,0
NK_cell,Fibroblast,Tgfb1,Tgfb1,Smad3,Smad3,0.4983922829581994,0.5838323353293413,1.1492613582763862,0.35573587964983133,0.7524986189631088,0
NK_cell,Fibroblast,Tgfb1,Tgfb1,Cav1,Cav1,0.3129689174705252,0.5838323353293413,1.1492613582763862,0.21967509048370298,0.6844682243800446,0
NK_cell,Fibroblast,Tnfsf10,Tnfsf10,Ripk1,Ripk1,0.42068595927116825,0.15419161676646706,0.23545992393770743,0.2386164324835852,0.23703817821064632,0
NK_cell,Fibroblast,C3,C3,Cd81,Cd81,0.8129689174705252,0.10890718562874252,0.14505999494986704,0.9679952600819738,0.5565276275159204,0
